0.26600   5.10802   5.10829   0.00026
0.26700   5.11761   5.11788   0.00027
0.26800   5.12719   5.12746   0.00027
0.26900   5.13675   5.13701   0.00026
0.27000   5.14628   5.14655   0.00027
0.27100   5.15581   5.15607   0.00027
0.27200   5.16531   5.16558   0.00027
0.27300   5.17479   5.17507   0.00027
0.27400   5.18426   5.18453   0.00027
0.27500   5.19372   5.19399   0.00027
0.27600   5.20315   5.20342   0.00027
0.27700   5.21257   5.21284   0.00027
0.27800   5.22197   5.22224   0.00027
0.27900   5.23135   5.23162   0.00028
0.28000   5.24072   5.24099   0.00027
0.28100   5.25007   5.25034   0.00027
0.28200   5.25940   5.25968   0.00028
0.28300   5.26872   5.26899   0.00027
0.28400   5.27802   5.27830   0.00027
0.28500   5.28730   5.28758   0.00028
0.28600   5.29657   5.29685   0.00027
0.28700   5.30583   5.30610   0.00027
0.28800   5.31506   5.31534   0.00028
0.28900   5.32428   5.32456   0.00028
0.29000   5.33348   5.33376   0.00028
0.29100   5.34267   5.34295   0.00028
0.29200   5.35185   5.35212   0.00028
0.29300   5.36100   5.36128   0.00028
0.29400   5.37014   5.37042   0.00028
0.29500   5.37927   5.37954   0.00028
0.29600   5.38837   5.38865   0.00028
0.29700   5.39747   5.39775   0.00028
0.29800   5.40655   5.40683   0.00028
0.29900   5.41561   5.41589   0.00028
0.30000   5.42466   5.42494   0.00028
0.30100   5.43369   5.43398   0.00029
0.30200   5.44271   5.44300   0.00028
0.30300   5.45172   5.45200   0.00028
0.30400   5.46070   5.46099   0.00029
0.30500   5.46968   5.46996   0.00028
0.30600   5.47864   5.47892   0.00028
0.30700   5.48758   5.48787   0.00029
0.30800   5.49651   5.49680   0.00028
0.30900   5.50542   5.50572   0.00029
0.31000   5.51433   5.51462   0.00029
0.31100   5.52322   5.52350   0.00028
0.31200   5.53209   5.53238   0.00029
0.31300   5.54095   5.54124   0.00029
0.31400   5.54980   5.55008   0.00028
0.31500   5.55862   5.55891   0.00029
0.31600   5.56744   5.56773   0.00029
0.31700   5.57624   5.57653   0.00029
0.31800   5.58503   5.58532   0.00029
0.31900   5.59381   5.59410   0.00029
0.32000   5.60256   5.60286   0.00029
0.32100   5.61131   5.61160   0.00029
0.32200   5.62004   5.62034   0.00030
0.32300   5.62876   5.62906   0.00029
0.32400   5.63747   5.63777   0.00029
0.32500   5.64616   5.64646   0.00030
0.32600   5.65485   5.65514   0.00029
0.32700   5.66351   5.66381   0.00030
0.32800   5.67216   5.67246   0.00030
0.32900   5.68081   5.68110   0.00029
0.33000   5.68943   5.68973   0.00030
0.33100   5.69805   5.69834   0.00030
0.33200   5.70664   5.70694   0.00030
0.33300   5.71523   5.71553   0.00030
0.33400   5.72381   5.72411   0.00030
0.33500   5.73237   5.73267   0.00030
0.33600   5.74092   5.74122   0.00030
0.33700   5.74945   5.74976   0.00030
0.33800   5.75798   5.75828   0.00030
0.33900   5.76650   5.76679   0.00030
0.34000   5.77499   5.77529   0.00030
0.34100   5.78348   5.78378   0.00030
0.34200   5.79195   5.79225   0.00031
0.34300   5.80041   5.80072   0.00030
0.34400   5.80887   5.80917   0.00030
0.34500   5.81730   5.81760   0.00031
0.34600   5.82573   5.82603   0.00030
0.34700   5.83413   5.83444   0.00031
0.34800   5.84254   5.84284   0.00030
0.34900   5.85093   5.85123   0.00030
0.35000   5.85930   5.85961   0.00031
0.35100   5.86767   5.86797   0.00030
0.35200   5.87602   5.87633   0.00031
0.35300   5.88436   5.88467   0.00031
0.35400   5.89268   5.89300   0.00031
0.35500   5.90101   5.90131   0.00031
0.35600   5.90931   5.90962   0.00030
0.35700   5.91760   5.91791   0.00031
0.35800   5.92589   5.92620   0.00031
0.35900   5.93415   5.93447   0.00031
0.36000   5.94242   5.94273   0.00031
0.36100   5.95066   5.95097   0.00032
0.36200   5.95890   5.95921   0.00031
0.36300   5.96713   5.96744   0.00031
0.36400   5.97534   5.97565   0.00031
0.36500   5.98354   5.98385   0.00031
0.36600   5.99173   5.99204   0.00032
0.36700   5.99991   6.00022   0.00031
0.36800   6.00808   6.00839   0.00032
0.36900   6.01624   6.01655   0.00031
0.37000   6.02439   6.02470   0.00031
0.37100   6.03252   6.03284   0.00032
0.37200   6.04065   6.04096   0.00031
0.37300   6.04876   6.04907   0.00032
0.37400   6.05686   6.05718   0.00032
0.37500   6.06495   6.06527   0.00032
0.37600   6.07303   6.07335   0.00032
0.37700   6.08111   6.08142   0.00031
0.37800   6.08916   6.08948   0.00032
0.37900   6.09722   6.09753   0.00032
0.38000   6.10525   6.10557   0.00032
0.38100   6.11328   6.11360   0.00032
0.38200   6.12129   6.12162   0.00032
0.38300   6.12930   6.12962   0.00032
0.38400   6.13730   6.13762   0.00033
0.38500   6.14529   6.14561   0.00032
0.38600   6.15327   6.15358   0.00032
0.38700   6.16123   6.16155   0.00032
0.38800   6.16919   6.16951   0.00032
0.38900   6.17713   6.17745   0.00033
0.39000   6.18506   6.18539   0.00032
0.39100   6.19298   6.19331   0.00033
0.39200   6.20090   6.20123   0.00032
0.39300   6.20880   6.20913   0.00033
0.39400   6.21670   6.21703   0.00033
0.39500   6.22459   6.22491   0.00032
